GeoFips,GeoName,Year,BEA Population
93000,Great Lakes,2009,46355854
94000,Plains,2009,20392583
95000,Southeast,2009,77814936
96000,Southwest,2009,36899289
97000,Rocky Mountain,2009,10793888
98000,Far West,2009,52167532
Legend / Footnotes:,,2009,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2009,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2009,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2009,
,,2009,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2009,
0,United States,2010,309321666
1000,Alabama,2010,4785437
2000,Alaska ,2010,713910
4000,Arizona,2010,6407172
5000,Arkansas,2010,2921964
6000,California,2010,37319502
8000,Colorado,2010,5047349
9000,Connecticut,2010,3579114
10000,Delaware,2010,899593
11000,District of Columbia,2010,605226
12000,Florida,2010,18845537
13000,Georgia,2010,9711881
15000,Hawaii ,2010,1363963
16000,Idaho,2010,1570746
17000,Illinois,2010,12840503
18000,Indiana,2010,6490432
19000,Iowa,2010,3050745
20000,Kansas,2010,2858190
21000,Kentucky,2010,4348181
22000,Louisiana,2010,4544532
23000,Maine,2010,1327629
24000,Maryland,2010,5788645
25000,Massachusetts,2010,6566307
26000,Michigan,2010,9877510
27000,Minnesota,2010,5310828
28000,Mississippi,2010,2970548
29000,Missouri,2010,5995974
30000,Montana,2010,990697
31000,Nebraska,2010,1829542
32000,Nevada,2010,2702405
33000,New Hampshire,2010,1316762
34000,New Jersey,2010,8799446
35000,New Mexico,2010,2064552
36000,New York,2010,19399878
37000,North Carolina,2010,9574323
38000,North Dakota,2010,674715
39000,Ohio,2010,11539336
40000,Oklahoma,2010,3759944
41000,Oregon,2010,3837491
42000,Pennsylvania,2010,12711160
44000,Rhode Island,2010,1053959
45000,South Carolina,2010,4635649
46000,South Dakota,2010,816166
47000,Tennessee,2010,6355311
48000,Texas,2010,25241971
49000,Utah,2010,2775332
50000,Vermont,2010,625879
51000,Virginia,2010,8023699
53000,Washington,2010,6742830
54000,West Virginia,2010,1854239
55000,Wisconsin,2010,5690475
56000,Wyoming,2010,564487
91000,New England,2010,14469650
92000,Mideast,2010,48203948
93000,Great Lakes,2010,46438256
94000,Plains,2010,20536160
95000,Southeast,2010,78571301
96000,Southwest,2010,37473639
97000,Rocky Mountain,2010,10948611
98000,Far West,2010,52680101
Legend / Footnotes:,,2010,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2010,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2010,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2010,
,,2010,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2010,
0,United States,2011,311556874
1000,Alabama,2011,4799069
2000,Alaska ,2011,722128
4000,Arizona,2011,6472643
5000,Arkansas,2011,2940667
6000,California,2011,37638369
8000,Colorado,2011,5121108
9000,Connecticut,2011,3588283
10000,Delaware,2011,907381
11000,District of Columbia,2011,619800
12000,Florida,2011,19053237
13000,Georgia,2011,9802431
15000,Hawaii ,2011,1379329
16000,Idaho,2011,1583910
17000,Illinois,2011,12867454
18000,Indiana,2011,6516528
19000,Iowa,2011,3066336
20000,Kansas,2011,2869225
21000,Kentucky,2011,4369821
22000,Louisiana,2011,4575625
23000,Maine,2011,1328284
24000,Maryland,2011,5839419
25000,Massachusetts,2011,6613583
26000,Michigan,2011,9882412
27000,Minnesota,2011,5346143
28000,Mississippi,2011,2978731
29000,Missouri,2011,6010275
30000,Montana,2011,997316
31000,Nebraska,2011,1840672
32000,Nevada,2011,2712730
33000,New Hampshire,2011,1320202
34000,New Jersey,2011,8828117
35000,New Mexico,2011,2080450
36000,New York,2011,19499241
37000,North Carolina,2011,9657592
38000,North Dakota,2011,685225
39000,Ohio,2011,11544663
40000,Oklahoma,2011,3788379
41000,Oregon,2011,3872036
42000,Pennsylvania,2011,12745815
44000,Rhode Island,2011,1053649
45000,South Carolina,2011,4671994
46000,South Dakota,2011,823579
47000,Tennessee,2011,6399291
48000,Texas,2011,25645629
49000,Utah,2011,2814384
50000,Vermont,2011,627049
51000,Virginia,2011,8101155
53000,Washington,2011,6826627
54000,West Virginia,2011,1856301
55000,Wisconsin,2011,5705288
56000,Wyoming,2011,567299
91000,New England,2011,14531050
92000,Mideast,2011,48439773
93000,Great Lakes,2011,46516345
94000,Plains,2011,20641455
95000,Southeast,2011,79205914
96000,Southwest,2011,37987101
97000,Rocky Mountain,2011,11084017
98000,Far West,2011,53151219
Legend / Footnotes:,,2011,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2011,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2011,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2011,
,,2011,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2011,
0,United States,2012,313830990
1000,Alabama,2012,4815588
2000,Alaska ,2012,730443
4000,Arizona,2012,6554978
5000,Arkansas,2012,2952164
6000,California,2012,37948800
8000,Colorado,2012,5192647
9000,Connecticut,2012,3594547
10000,Delaware,2012,915179
11000,District of Columbia,2012,634924
12000,Florida,2012,19297822
13000,Georgia,2012,9901430
15000,Hawaii ,2012,1394804
16000,Idaho,2012,1595324
17000,Illinois,2012,12882510
18000,Indiana,2012,6537703
19000,Iowa,2012,3076190
20000,Kansas,2012,2885257
21000,Kentucky,2012,4386346
22000,Louisiana,2012,4600972
23000,Maine,2012,1327729
24000,Maryland,2012,5886992
25000,Massachusetts,2012,6663005
26000,Michigan,2012,9897145
27000,Minnesota,2012,5376643
28000,Mississippi,2012,2983816
29000,Missouri,2012,6024367
30000,Montana,2012,1003783
31000,Nebraska,2012,1853303
32000,Nevada,2012,2743996
33000,New Hampshire,2012,1324232
34000,New Jersey,2012,8844942
35000,New Mexico,2012,2087309
36000,New York,2012,19572932
37000,North Carolina,2012,9749476
38000,North Dakota,2012,701176
39000,Ohio,2012,11548923
40000,Oklahoma,2012,3818814
41000,Oregon,2012,3899001
42000,Pennsylvania,2012,12767118
44000,Rhode Island,2012,1054621
45000,South Carolina,2012,4717354
46000,South Dakota,2012,833566
47000,Tennessee,2012,6453898
48000,Texas,2012,26084481
49000,Utah,2012,2853375
50000,Vermont,2012,626090
51000,Virginia,2012,8185080
53000,Washington,2012,6897058
54000,West Virginia,2012,1856872
55000,Wisconsin,2012,5719960
56000,Wyoming,2012,576305
91000,New England,2012,14590224
92000,Mideast,2012,48622087
93000,Great Lakes,2012,46586241
94000,Plains,2012,20750502
95000,Southeast,2012,79900818
96000,Southwest,2012,38545582
97000,Rocky Mountain,2012,11221434
98000,Far West,2012,53614102
Legend / Footnotes:,,2012,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2012,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2012,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2012,
,,2012,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2012,
0,United States,2013,315993715
1000,Alabama,2013,4830081
2000,Alaska ,2013,737068
4000,Arizona,2013,6632764
5000,Arkansas,2013,2959400
6000,California,2013,38260787
8000,Colorado,2013,5269035
9000,Connecticut,2013,3594841
10000,Delaware,2013,923576
11000,District of Columbia,2013,650581
12000,Florida,2013,19545621
13000,Georgia,2013,9972479
15000,Hawaii ,2013,1408243
16000,Idaho,2013,1611206
17000,Illinois,2013,12895129
18000,Indiana,2013,6568713
19000,Iowa,2013,3092997
20000,Kansas,2013,2893212
21000,Kentucky,2013,4404659
22000,Louisiana,2013,4624527
23000,Maine,2013,1328009
24000,Maryland,2013,5923188
25000,Massachusetts,2013,6713315
26000,Michigan,2013,9913065
27000,Minnesota,2013,5413479
28000,Mississippi,2013,2988711
29000,Missouri,2013,6040715
30000,Montana,2013,1013569
31000,Nebraska,2013,1865279
32000,Nevada,2013,2775970
33000,New Hampshire,2013,1326622
34000,New Jersey,2013,8856972
35000,New Mexico,2013,2092273
36000,New York,2013,19624447
37000,North Carolina,2013,9843336
38000,North Dakota,2013,722036
39000,Ohio,2013,11576684
40000,Oklahoma,2013,3853214
41000,Oregon,2013,3922468
42000,Pennsylvania,2013,12776309
44000,Rhode Island,2013,1055081
45000,South Carolina,2013,4764080
46000,South Dakota,2013,842316
47000,Tennessee,2013,6494340
48000,Texas,2013,26480266
49000,Utah,2013,2897640
50000,Vermont,2013,626210
51000,Virginia,2013,8252427
53000,Washington,2013,6963985
54000,West Virginia,2013,1853914
55000,Wisconsin,2013,5736754
56000,Wyoming,2013,582122
91000,New England,2013,14644078
92000,Mideast,2013,48755073
93000,Great Lakes,2013,46690345
94000,Plains,2013,20870034
95000,Southeast,2013,80533575
96000,Southwest,2013,39058517
97000,Rocky Mountain,2013,11373572
98000,Far West,2013,54068521
Legend / Footnotes:,,2013,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2013,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2013,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2013,
,,2013,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2013,
0,United States,2014,318301008
1000,Alabama,2014,4841799
2000,Alaska ,2014,736283
4000,Arizona,2014,6730413
5000,Arkansas,2014,2967392
6000,California,2014,38596972
8000,Colorado,2014,5350101
9000,Connecticut,2014,3594524
10000,Delaware,2014,932487
11000,District of Columbia,2014,662328
12000,Florida,2014,19845911
13000,Georgia,2014,10067278
15000,Hawaii ,2014,1414538
16000,Idaho,2014,1631112
17000,Illinois,2014,12884493
18000,Indiana,2014,6593644
19000,Iowa,2014,3109350
20000,Kansas,2014,2900475
21000,Kentucky,2014,4414349
22000,Louisiana,2014,4644013
23000,Maine,2014,1330513
24000,Maryland,2014,5957283
25000,Massachusetts,2014,6762596
26000,Michigan,2014,9929848
27000,Minnesota,2014,5451079
28000,Mississippi,2014,2990468
29000,Missouri,2014,6056202
30000,Montana,2014,1021869
31000,Nebraska,2014,1879321
32000,Nevada,2014,2817628
33000,New Hampshire,2014,1333341
34000,New Jersey,2014,8864525
35000,New Mexico,2014,2089568
36000,New York,2014,19651049
37000,North Carolina,2014,9932887
38000,North Dakota,2014,737401
39000,Ohio,2014,11602700
40000,Oklahoma,2014,3878187
41000,Oregon,2014,3963244
42000,Pennsylvania,2014,12788313
44000,Rhode Island,2014,1055936
45000,South Carolina,2014,4823617
46000,South Dakota,2014,849129
47000,Tennessee,2014,6541223
48000,Texas,2014,26964333
49000,Utah,2014,2936879
50000,Vermont,2014,625214
51000,Virginia,2014,8310993
53000,Washington,2014,7054655
54000,West Virginia,2014,1849489
55000,Wisconsin,2014,5751525
56000,Wyoming,2014,582531
91000,New England,2014,14702124
92000,Mideast,2014,48855985
93000,Great Lakes,2014,46762210
94000,Plains,2014,20982957
95000,Southeast,2014,81229419
96000,Southwest,2014,39662501
97000,Rocky Mountain,2014,11522492
98000,Far West,2014,54583320
Legend / Footnotes:,,2014,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2014,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2014,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2014,
,,2014,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2014,
0,United States,2015,320635163
1000,Alabama,2015,4852347
2000,Alaska ,2015,737498
4000,Arizona,2015,6829676
5000,Arkansas,2015,2978048
6000,California,2015,38918045
8000,Colorado,2015,5450623
9000,Connecticut,2015,3587122
10000,Delaware,2015,941252
11000,District of Columbia,2015,675400
12000,Florida,2015,20209042
13000,Georgia,2015,10178447
15000,Hawaii ,2015,1422052
16000,Idaho,2015,1651059
17000,Illinois,2015,12858913
18000,Indiana,2015,6608422
19000,Iowa,2015,3120960
20000,Kansas,2015,2909011
21000,Kentucky,2015,4425976
22000,Louisiana,2015,4664628
23000,Maine,2015,1328262
24000,Maryland,2015,5985562
25000,Massachusetts,2015,6794228
26000,Michigan,2015,9931715
27000,Minnesota,2015,5482032
28000,Mississippi,2015,2988471
29000,Missouri,2015,6071732
30000,Montana,2015,1030475
31000,Nebraska,2015,1891277
32000,Nevada,2015,2866939
33000,New Hampshire,2015,1336350
34000,New Jersey,2015,8867949
35000,New Mexico,2015,2089291
36000,New York,2015,19654666
37000,North Carolina,2015,10031646
38000,North Dakota,2015,754066
39000,Ohio,2015,11617527
40000,Oklahoma,2015,3909500
41000,Oregon,2015,4015792
42000,Pennsylvania,2015,12784826
44000,Rhode Island,2015,1056065
45000,South Carolina,2015,4891938
46000,South Dakota,2015,853988
47000,Tennessee,2015,6591170
48000,Texas,2015,27470056
49000,Utah,2015,2981835
50000,Vermont,2015,625216
51000,Virginia,2015,8361808
53000,Washington,2015,7163657
54000,West Virginia,2015,1842050
55000,Wisconsin,2015,5760940
56000,Wyoming,2015,585613
91000,New England,2015,14727243
92000,Mideast,2015,48909655
93000,Great Lakes,2015,46777517
94000,Plains,2015,21083066
95000,Southeast,2015,82015571
96000,Southwest,2015,40298523
97000,Rocky Mountain,2015,11699605
98000,Far West,2015,55123983
Legend / Footnotes:,,2015,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2015,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2015,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2015,
,,2015,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2015,
0,United States,2016,322941311
1000,Alabama,2016,4863525
2000,Alaska ,2016,741456
4000,Arizona,2016,6941072
5000,Arkansas,2016,2989918
6000,California,2016,39167117
8000,Colorado,2016,5539215
9000,Connecticut,2016,3578141
10000,Delaware,2016,948921
11000,District of Columbia,2016,685815
12000,Florida,2016,20613477
13000,Georgia,2016,10301890
15000,Hawaii ,2016,1427559
16000,Idaho,2016,1682380
17000,Illinois,2016,12820527
18000,Indiana,2016,6634304
19000,Iowa,2016,3131371
20000,Kansas,2016,2910844
21000,Kentucky,2016,4438182
22000,Louisiana,2016,4678135
23000,Maine,2016,1331317
24000,Maryland,2016,6003323
25000,Massachusetts,2016,6823608
26000,Michigan,2016,9950571
27000,Minnesota,2016,5522744
28000,Mississippi,2016,2987938
29000,Missouri,2016,6087135
30000,Montana,2016,1040859
31000,Nebraska,2016,1905616
32000,Nevada,2016,2917563
33000,New Hampshire,2016,1342307
34000,New Jersey,2016,8870827
35000,New Mexico,2016,2091630
36000,New York,2016,19633428
37000,North Carolina,2016,10154788
38000,North Dakota,2016,754434
39000,Ohio,2016,11634370
40000,Oklahoma,2016,3926331
41000,Oregon,2016,4089976
42000,Pennsylvania,2016,12782275
44000,Rhode Island,2016,1056770
45000,South Carolina,2016,4957968
46000,South Dakota,2016,862996
47000,Tennessee,2016,6646010
48000,Texas,2016,27914410
49000,Utah,2016,3041868
50000,Vermont,2016,623657
51000,Virginia,2016,8410106
53000,Washington,2016,7294771
54000,West Virginia,2016,1831023
55000,Wisconsin,2016,5772628
56000,Wyoming,2016,584215
91000,New England,2016,14755800
92000,Mideast,2016,48924589
93000,Great Lakes,2016,46812400
94000,Plains,2016,21175140
95000,Southeast,2016,82872960
96000,Southwest,2016,40873443
97000,Rocky Mountain,2016,11888537
98000,Far West,2016,55638442
Legend / Footnotes:,,2016,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2016,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2016,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2016,
,,2016,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2016,
0,United States,2017,324985539
1000,Alabama,2017,4874486
2000,Alaska ,2017,739700
4000,Arizona,2017,7044008
5000,Arkansas,2017,3001345
6000,California,2017,39358497
8000,Colorado,2017,5611885
9000,Connecticut,2017,3573297
10000,Delaware,2017,956823
11000,District of Columbia,2017,694906
12000,Florida,2017,20963613
13000,Georgia,2017,10410330
15000,Hawaii ,2017,1424393
16000,Idaho,2017,1717715
17000,Illinois,2017,12778828
18000,Indiana,2017,6658078
19000,Iowa,2017,3141550
20000,Kansas,2017,2908718
21000,Kentucky,2017,4452268
22000,Louisiana,2017,4670560
23000,Maine,2017,1334612
24000,Maryland,2017,6023868
25000,Massachusetts,2017,6859789
26000,Michigan,2017,9973114
27000,Minnesota,2017,5566230
28000,Mississippi,2017,2988510
29000,Missouri,2017,6106670
30000,Montana,2017,1052482
31000,Nebraska,2017,1915947
32000,Nevada,2017,2969905
33000,New Hampshire,2017,1348787
